CLUSTERID1	interact	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	SharedMotifs	topX
259	cosine	259	0.0	1.0	1.0	1.0	-1		
1784	cosine	1784	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
934	cosine	934	0.0	1.0	1.0	1.0	-1	gnps_motif_4.m2m	
4852	cosine	4852	0.0	1.0	1.0	1.0	-1		
2419	cosine	2419	0.0	1.0	1.0	1.0	-1		
2979	cosine	2979	0.0	1.0	1.0	1.0	-1		
3242	cosine	3242	0.0	1.0	1.0	1.0	-1		
4984	cosine	4984	0.0	1.0	1.0	1.0	-1		
8169	cosine	8169	0.0	1.0	1.0	1.0	-1	gnps_motif_56.m2m	
491	cosine	491	0.0	1.0	1.0	1.0	-1	mb_motif_42.m2m	
3101	cosine	3101	0.0	1.0	1.0	1.0	-1		
3655	cosine	3655	0.0	1.0	1.0	1.0	-1		
5037	cosine	5037	0.0	1.0	1.0	1.0	-1		
9576	cosine	9576	0.0	1.0	1.0	1.0	-1		
6921	cosine	6921	0.0	1.0	1.0	1.0	-1	urine_mass2motif_115.m2m	
4103	cosine	4103	0.0	1.0	1.0	1.0	-1		
12069	cosine	12069	0.0	1.0	1.0	1.0	-1		
3754	cosine	3754	0.0	1.0	1.0	1.0	-1		
11158	cosine	11158	0.0	1.0	1.0	1.0	-1		
9584	cosine	9584	0.0	1.0	1.0	1.0	-1		
2327	cosine	2327	0.0	1.0	1.0	1.0	-1		
4563	cosine	4563	0.0	1.0	1.0	1.0	-1		
10870	cosine	10870	0.0	1.0	1.0	1.0	-1	gnps_motif_52.m2m	
10466	cosine	10466	0.0	1.0	1.0	1.0	-1		
10271	cosine	10271	0.0	1.0	1.0	1.0	-1		
6123	cosine	6123	0.0	1.0	1.0	1.0	-1		
942	cosine	942	0.0	1.0	1.0	1.0	-1		
699	cosine	699	0.0	1.0	1.0	1.0	-1		
3991	cosine	3991	0.0	1.0	1.0	1.0	-1		
11939	cosine	11939	0.0	1.0	1.0	1.0	-1		
7813	cosine	7813	0.0	1.0	1.0	1.0	-1		
5809	cosine	5809	0.0	1.0	1.0	1.0	-1		
12705	cosine	12705	0.0	1.0	1.0	1.0	-1		
12771	cosine	12771	0.0	1.0	1.0	1.0	-1		
10537	cosine	10537	0.0	1.0	1.0	1.0	-1		
9687	cosine	9687	0.0	1.0	1.0	1.0	-1		
11852	cosine	11852	0.0	1.0	1.0	1.0	-1		
12121	cosine	12121	0.0	1.0	1.0	1.0	-1		
1155	cosine	1155	0.0	1.0	1.0	1.0	-1		
9068	cosine	9068	0.0	1.0	1.0	1.0	-1		
1895	cosine	1895	0.0	1.0	1.0	1.0	-1		
7506	cosine	7506	0.0	1.0	1.0	1.0	-1		
13666	cosine	13666	0.0	1.0	1.0	1.0	-1		
12186	cosine	12186	0.0	1.0	1.0	1.0	-1		
6487	cosine	6487	0.0	1.0	1.0	1.0	-1		
1302	cosine	1302	0.0	1.0	1.0	1.0	-1		
504	cosine	504	0.0	1.0	1.0	1.0	-1		
3262	cosine	3262	0.0	1.0	1.0	1.0	-1		
4139	cosine	4139	0.0	1.0	1.0	1.0	-1		
6555	cosine	6555	0.0	1.0	1.0	1.0	-1		
8717	cosine	8717	0.0	1.0	1.0	1.0	-1		
7828	cosine	7828	0.0	1.0	1.0	1.0	-1		
9708	cosine	9708	0.0	1.0	1.0	1.0	-1	urine_mass2motif_43.m2m	
7299	cosine	7299	0.0	1.0	1.0	1.0	-1		
5540	cosine	5540	0.0	1.0	1.0	1.0	-1		
6459	cosine	6459	0.0	1.0	1.0	1.0	-1		
4744	cosine	4744	0.0	1.0	1.0	1.0	-1		
13111	cosine	13111	0.0	1.0	1.0	1.0	-1		
9732	cosine	9732	0.0	1.0	1.0	1.0	-1		
10310	cosine	10310	0.0	1.0	1.0	1.0	-1		
8230	cosine	8230	0.0	1.0	1.0	1.0	-1		
6804	cosine	6804	0.0	1.0	1.0	1.0	-1		
13018	cosine	13018	0.0	1.0	1.0	1.0	-1		
13046	cosine	13046	0.0	1.0	1.0	1.0	-1		
11722	cosine	11722	0.0	1.0	1.0	1.0	-1		
14072	cosine	14072	0.0	1.0	1.0	1.0	-1		
993	cosine	993	0.0	1.0	1.0	1.0	-1		
9127	cosine	9127	0.0	1.0	1.0	1.0	-1		
12551	cosine	12551	0.0	1.0	1.0	1.0	-1		
12058	cosine	12058	0.0	1.0	1.0	1.0	-1		
13401	cosine	13401	0.0	1.0	1.0	1.0	-1		
13918	cosine	13918	0.0	1.0	1.0	1.0	-1		
10549	cosine	10549	0.0	1.0	1.0	1.0	-1		
6587	cosine	6587	0.0	1.0	1.0	1.0	-1		
4495	cosine	4495	0.0	1.0	1.0	1.0	-1		
1415	cosine	1415	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
5820	cosine	5820	0.0	1.0	1.0	1.0	-1		
5300	cosine	5300	0.0	1.0	1.0	1.0	-1		
4423	cosine	4423	0.0	1.0	1.0	1.0	-1		
4019	cosine	4019	0.0	1.0	1.0	1.0	-1		
3511	cosine	3511	0.0	1.0	1.0	1.0	-1		
7444	cosine	7444	0.0	1.0	1.0	1.0	-1		
8674	cosine	8674	0.0	1.0	1.0	1.0	-1		
10576	cosine	10576	0.0	1.0	1.0	1.0	-1		
10148	cosine	10148	0.0	1.0	1.0	1.0	-1	gnps_motif_49.m2m	
8910	cosine	8910	0.0	1.0	1.0	1.0	-1		
2623	cosine	2623	0.0	1.0	1.0	1.0	-1		
782	cosine	782	0.0	1.0	1.0	1.0	-1		
318	cosine	318	0.0	1.0	1.0	1.0	-1	gnps_motif_44.m2m	
10218	cosine	10218	0.0	1.0	1.0	1.0	-1		
8089	cosine	8089	0.0	1.0	1.0	1.0	-1		
8067	cosine	8067	0.0	1.0	1.0	1.0	-1		
1234	cosine	1234	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m,gnps_motif_14.m2m	
146	cosine	146	0.0	1.0	1.0	1.0	-1		
822	cosine	822	0.0	1.0	1.0	1.0	-1		
1448	cosine	1448	0.0	1.0	1.0	1.0	-1		
1685	cosine	1685	0.0	1.0	1.0	1.0	-1		
2205	cosine	2205	0.0	1.0	1.0	1.0	-1		
10547	cosine	10547	0.0	1.0	1.0	1.0	-1		
40	cosine	40	0.0	1.0	1.0	1.0	-1		
3124	cosine	3124	0.0	1.0	1.0	1.0	-1		
3516	cosine	3516	0.0	1.0	1.0	1.0	-1		
6630	cosine	6630	0.0	1.0	1.0	1.0	-1		
6036	cosine	6036	0.0	1.0	1.0	1.0	-1		
6556	cosine	6556	0.0	1.0	1.0	1.0	-1		
4382	cosine	4382	0.0	1.0	1.0	1.0	-1		
9625	cosine	9625	0.0	1.0	1.0	1.0	-1		
8210	cosine	8210	0.0	1.0	1.0	1.0	-1	gnps_motif_17.m2m	
13093	cosine	13093	0.0	1.0	1.0	1.0	-1		
8942	cosine	8942	0.0	1.0	1.0	1.0	-1		
10018	cosine	10018	0.0	1.0	1.0	1.0	-1		
8887	cosine	8887	0.0	1.0	1.0	1.0	-1	gnps_motif_43.m2m	
13672	cosine	13672	0.0	1.0	1.0	1.0	-1		
9940	cosine	9940	0.0	1.0	1.0	1.0	-1		
13220	cosine	13220	0.0	1.0	1.0	1.0	-1		
9864	cosine	9864	0.0	1.0	1.0	1.0	-1		
13	cosine	13	0.0	1.0	1.0	1.0	-1	gnps_motif_7.m2m	
1341	cosine	1341	0.0	1.0	1.0	1.0	-1	gnps_motif_43.m2m	
12307	cosine	12307	0.0	1.0	1.0	1.0	-1	urine_mass2motif_229.m2m	
43	cosine	43	0.0	1.0	1.0	1.0	-1		
4679	cosine	4679	0.0	1.0	1.0	1.0	-1		
6311	cosine	6311	0.0	1.0	1.0	1.0	-1		
13173	cosine	13173	0.0	1.0	1.0	1.0	-1		
8226	cosine	8226	0.0	1.0	1.0	1.0	-1		
11285	cosine	11285	0.0	1.0	1.0	1.0	-1		
10511	cosine	10511	0.0	1.0	1.0	1.0	-1		
9585	cosine	9585	0.0	1.0	1.0	1.0	-1		
14025	cosine	14025	0.0	1.0	1.0	1.0	-1		
9774	cosine	9774	0.0	1.0	1.0	1.0	-1		
232	cosine	232	0.0	1.0	1.0	1.0	-1	gnps_motif_47.m2m	
769	cosine	769	0.0	1.0	1.0	1.0	-1		
5101	cosine	5101	0.0	1.0	1.0	1.0	-1		
1271	cosine	1271	0.0	1.0	1.0	1.0	-1		
7278	cosine	7278	0.0	1.0	1.0	1.0	-1		
13916	cosine	13916	0.0	1.0	1.0	1.0	-1		
673	cosine	673	0.0	1.0	1.0	1.0	-1		
578	cosine	578	0.0	1.0	1.0	1.0	-1		
4470	cosine	4470	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
6225	cosine	6225	0.0	1.0	1.0	1.0	-1		
8314	cosine	8314	0.0	1.0	1.0	1.0	-1		
8506	cosine	8506	0.0	1.0	1.0	1.0	-1		
7951	cosine	7951	0.0	1.0	1.0	1.0	-1		
5111	cosine	5111	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9384	cosine	9384	0.0	1.0	1.0	1.0	-1		
8263	cosine	8263	0.0	1.0	1.0	1.0	-1		
10888	cosine	10888	0.0	1.0	1.0	1.0	-1		
11484	cosine	11484	0.0	1.0	1.0	1.0	-1		
9139	cosine	9139	0.0	1.0	1.0	1.0	-1		
9404	cosine	9404	0.0	1.0	1.0	1.0	-1		
10328	cosine	10328	0.0	1.0	1.0	1.0	-1		
9715	cosine	9715	0.0	1.0	1.0	1.0	-1	gnps_motif_13.m2m	
1617	cosine	1617	0.0	1.0	1.0	1.0	-1		
807	cosine	807	0.0	1.0	1.0	1.0	-1		
10282	cosine	10282	0.0	1.0	1.0	1.0	-1		
1901	cosine	1901	0.0	1.0	1.0	1.0	-1		
4920	cosine	4920	0.0	1.0	1.0	1.0	-1	gnps_motif_13.m2m	
10376	cosine	10376	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
4223	cosine	4223	0.0	1.0	1.0	1.0	-1		
5624	cosine	5624	0.0	1.0	1.0	1.0	-1		
6759	cosine	6759	0.0	1.0	1.0	1.0	-1		
10856	cosine	10856	0.0	1.0	1.0	1.0	-1		
12553	cosine	12553	0.0	1.0	1.0	1.0	-1		
9358	cosine	9358	0.0	1.0	1.0	1.0	-1		
818	cosine	818	0.0	1.0	1.0	1.0	-1	gnps_motif_24.m2m	
343	cosine	343	0.0	1.0	1.0	1.0	-1		
988	cosine	988	0.0	1.0	1.0	1.0	-1		
5966	cosine	5966	0.0	1.0	1.0	1.0	-1		
696	cosine	696	0.0	1.0	1.0	1.0	-1		
5520	cosine	5520	0.0	1.0	1.0	1.0	-1		
5739	cosine	5739	0.0	1.0	1.0	1.0	-1		
6337	cosine	6337	0.0	1.0	1.0	1.0	-1		
4728	cosine	4728	0.0	1.0	1.0	1.0	-1		
12630	cosine	12630	0.0	1.0	1.0	1.0	-1		
8723	cosine	8723	0.0	1.0	1.0	1.0	-1		
1167	cosine	1167	0.0	1.0	1.0	1.0	-1	gnps_motif_14.m2m	
2328	cosine	2328	0.0	1.0	1.0	1.0	-1		
3176	cosine	3176	0.0	1.0	1.0	1.0	-1		
3836	cosine	3836	0.0	1.0	1.0	1.0	-1		
3594	cosine	3594	0.0	1.0	1.0	1.0	-1		
6551	cosine	6551	0.0	1.0	1.0	1.0	-1		
5022	cosine	5022	0.0	1.0	1.0	1.0	-1		
4108	cosine	4108	0.0	1.0	1.0	1.0	-1	gnps_motif_44.m2m	
3030	cosine	3030	0.0	1.0	1.0	1.0	-1		
6366	cosine	6366	0.0	1.0	1.0	1.0	-1		
4034	cosine	4034	0.0	1.0	1.0	1.0	-1	gnps_motif_43.m2m	
13096	cosine	13096	0.0	1.0	1.0	1.0	-1		
11964	cosine	11964	0.0	1.0	1.0	1.0	-1		
11788	cosine	11788	0.0	1.0	1.0	1.0	-1		
12951	cosine	12951	0.0	1.0	1.0	1.0	-1		
12682	cosine	12682	0.0	1.0	1.0	1.0	-1		
75	cosine	75	0.0	1.0	1.0	1.0	-1	mb_motif_195.m2m	
403	cosine	403	0.0	1.0	1.0	1.0	-1		
10394	cosine	10394	0.0	1.0	1.0	1.0	-1		
11416	cosine	11416	0.0	1.0	1.0	1.0	-1		
5879	cosine	5879	0.0	1.0	1.0	1.0	-1		
11909	cosine	11909	0.0	1.0	1.0	1.0	-1		
9736	cosine	9736	0.0	1.0	1.0	1.0	-1		
1056	cosine	1056	0.0	1.0	1.0	1.0	-1		
5590	cosine	5590	0.0	1.0	1.0	1.0	-1		
4329	cosine	4329	0.0	1.0	1.0	1.0	-1		
10874	cosine	10874	0.0	1.0	1.0	1.0	-1		
13650	cosine	13650	0.0	1.0	1.0	1.0	-1		
11848	cosine	11848	0.0	1.0	1.0	1.0	-1		
11075	cosine	11075	0.0	1.0	1.0	1.0	-1	gnps_motif_43.m2m	
86	cosine	86	0.0	1.0	1.0	1.0	-1		
262	cosine	262	0.0	1.0	1.0	1.0	-1		
340	cosine	340	0.0	1.0	1.0	1.0	-1		
11236	cosine	11236	0.0	1.0	1.0	1.0	-1		
11846	cosine	11846	0.0	1.0	1.0	1.0	-1		
10485	cosine	10485	0.0	1.0	1.0	1.0	-1		
9558	cosine	9558	0.0	1.0	1.0	1.0	-1		
1575	cosine	1575	0.0	1.0	1.0	1.0	-1		
2280	cosine	2280	0.0	1.0	1.0	1.0	-1		
2807	cosine	2807	0.0	1.0	1.0	1.0	-1		
3255	cosine	3255	0.0	1.0	1.0	1.0	-1		
3841	cosine	3841	0.0	1.0	1.0	1.0	-1		
3666	cosine	3666	0.0	1.0	1.0	1.0	-1		
4667	cosine	4667	0.0	1.0	1.0	1.0	-1		
6737	cosine	6737	0.0	1.0	1.0	1.0	-1		
3150	cosine	3150	0.0	1.0	1.0	1.0	-1		
7148	cosine	7148	0.0	1.0	1.0	1.0	-1		
9265	cosine	9265	0.0	1.0	1.0	1.0	-1		
9504	cosine	9504	0.0	1.0	1.0	1.0	-1		
9293	cosine	9293	0.0	1.0	1.0	1.0	-1		
1018	cosine	1018	0.0	1.0	1.0	1.0	-1		
2702	cosine	2702	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m	
12810	cosine	12810	0.0	1.0	1.0	1.0	-1	gnps_motif_43.m2m	
4690	cosine	4690	0.0	1.0	1.0	1.0	-1		
2663	cosine	2663	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m	
4800	cosine	4800	0.0	1.0	1.0	1.0	-1		
8034	cosine	8034	0.0	1.0	1.0	1.0	-1		
8998	cosine	8998	0.0	1.0	1.0	1.0	-1		
418	cosine	418	0.0	1.0	1.0	1.0	-1		
1551	cosine	1551	0.0	1.0	1.0	1.0	-1		
1921	cosine	1921	0.0	1.0	1.0	1.0	-1		
2412	cosine	2412	0.0	1.0	1.0	1.0	-1		
2756	cosine	2756	0.0	1.0	1.0	1.0	-1		
3043	cosine	3043	0.0	1.0	1.0	1.0	-1		
3411	cosine	3411	0.0	1.0	1.0	1.0	-1		
3781	cosine	3781	0.0	1.0	1.0	1.0	-1		
3295	cosine	3295	0.0	1.0	1.0	1.0	-1		
5866	cosine	5866	0.0	1.0	1.0	1.0	-1		
6787	cosine	6787	0.0	1.0	1.0	1.0	-1		
12476	cosine	12476	0.0	1.0	1.0	1.0	-1		
9844	cosine	9844	0.0	1.0	1.0	1.0	-1		
14141	cosine	14141	0.0	1.0	1.0	1.0	-1		
10778	cosine	10778	0.0	1.0	1.0	1.0	-1		
4550	cosine	4550	0.0	1.0	1.0	1.0	-1		
1926	cosine	1926	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m,gnps_motif_7.m2m	
9583	cosine	9583	0.0	1.0	1.0	1.0	-1		
9140	cosine	9140	0.0	1.0	1.0	1.0	-1		
8862	cosine	8862	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9286	cosine	9286	0.0	1.0	1.0	1.0	-1		
13015	cosine	13015	0.0	1.0	1.0	1.0	-1		
214	cosine	214	0.0	1.0	1.0	1.0	-1		
7465	cosine	7465	0.0	1.0	1.0	1.0	-1		
2826	cosine	2826	0.0	1.0	1.0	1.0	-1		
8036	cosine	8036	0.0	1.0	1.0	1.0	-1		
5302	cosine	5302	0.0	1.0	1.0	1.0	-1		
3859	cosine	3859	0.0	1.0	1.0	1.0	-1		
7658	cosine	7658	0.0	1.0	1.0	1.0	-1		
9132	cosine	9132	0.0	1.0	1.0	1.0	-1		
9633	cosine	9633	0.0	1.0	1.0	1.0	-1		
7966	cosine	7966	0.0	1.0	1.0	1.0	-1		
9869	cosine	9869	0.0	1.0	1.0	1.0	-1		
9434	cosine	9434	0.0	1.0	1.0	1.0	-1		
7576	cosine	7576	0.0	1.0	1.0	1.0	-1		
12115	cosine	12115	0.0	1.0	1.0	1.0	-1		
11073	cosine	11073	0.0	1.0	1.0	1.0	-1		
10422	cosine	10422	0.0	1.0	1.0	1.0	-1		
10550	cosine	10550	0.0	1.0	1.0	1.0	-1		
9333	cosine	9333	0.0	1.0	1.0	1.0	-1		
10257	cosine	10257	0.0	1.0	1.0	1.0	-1		
9683	cosine	9683	0.0	1.0	1.0	1.0	-1		
8899	cosine	8899	0.0	1.0	1.0	1.0	-1		
8876	cosine	8876	0.0	1.0	1.0	1.0	-1		
12722	cosine	12722	0.0	1.0	1.0	1.0	-1	gnps_motif_14.m2m	
10065	cosine	10065	0.0	1.0	1.0	1.0	-1		
8097	cosine	8097	0.0	1.0	1.0	1.0	-1		
5906	cosine	5906	0.0	1.0	1.0	1.0	-1		
5551	cosine	5551	0.0	1.0	1.0	1.0	-1		
5126	cosine	5126	0.0	1.0	1.0	1.0	-1		
10296	cosine	10296	0.0	1.0	1.0	1.0	-1		
3568	cosine	3568	0.0	1.0	1.0	1.0	-1		
3877	cosine	3877	0.0	1.0	1.0	1.0	-1		
877	cosine	877	0.0	1.0	1.0	1.0	-1		
5981	cosine	5981	0.0	1.0	1.0	1.0	-1		
11408	cosine	11408	0.0	1.0	1.0	1.0	-1		
8922	cosine	8922	0.0	1.0	1.0	1.0	-1		
6024	cosine	6024	0.0	1.0	1.0	1.0	-1		
7040	cosine	7040	0.0	1.0	1.0	1.0	-1		
11536	cosine	11536	0.0	1.0	1.0	1.0	-1		
9950	cosine	9950	0.0	1.0	1.0	1.0	-1		
12142	cosine	12142	0.0	1.0	1.0	1.0	-1		
7831	cosine	7831	0.0	1.0	1.0	1.0	-1		
6493	cosine	6493	0.0	1.0	1.0	1.0	-1		
1108	cosine	1108	0.0	1.0	1.0	1.0	-1	urine_mass2motif_213.m2m	
12481	cosine	12481	0.0	1.0	1.0	1.0	-1		
3724	cosine	3724	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
3263	cosine	3263	0.0	1.0	1.0	1.0	-1		
4990	cosine	4990	0.0	1.0	1.0	1.0	-1		
4701	cosine	4701	0.0	1.0	1.0	1.0	-1		
9613	cosine	9613	0.0	1.0	1.0	1.0	-1		
9451	cosine	9451	0.0	1.0	1.0	1.0	-1	gnps_motif_13.m2m	
7227	cosine	7227	0.0	1.0	1.0	1.0	-1		
10889	cosine	10889	0.0	1.0	1.0	1.0	-1		
3966	cosine	3966	0.0	1.0	1.0	1.0	-1		
4338	cosine	4338	0.0	1.0	1.0	1.0	-1		
9042	cosine	9042	0.0	1.0	1.0	1.0	-1		
4654	cosine	4654	0.0	1.0	1.0	1.0	-1		
11953	cosine	11953	0.0	1.0	1.0	1.0	-1		
6031	cosine	6031	0.0	1.0	1.0	1.0	-1		
8348	cosine	8348	0.0	1.0	1.0	1.0	-1		
12475	cosine	12475	0.0	1.0	1.0	1.0	-1		
6815	cosine	6815	0.0	1.0	1.0	1.0	-1		
7634	cosine	7634	0.0	1.0	1.0	1.0	-1		
1099	cosine	1099	0.0	1.0	1.0	1.0	-1		
9026	cosine	9026	0.0	1.0	1.0	1.0	-1		
132	cosine	132	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m	
10838	cosine	10838	0.0	1.0	1.0	1.0	-1		
3094	cosine	3094	0.0	1.0	1.0	1.0	-1	gnps_motif_56.m2m	
4457	cosine	4457	0.0	1.0	1.0	1.0	-1		
9544	cosine	9544	0.0	1.0	1.0	1.0	-1		
8908	cosine	8908	0.0	1.0	1.0	1.0	-1		
9696	cosine	9696	0.0	1.0	1.0	1.0	-1		
932	cosine	932	0.0	1.0	1.0	1.0	-1	gnps_motif_51.m2m	
5043	cosine	5043	0.0	1.0	1.0	1.0	-1		
4226	cosine	4226	0.0	1.0	1.0	1.0	-1		
3405	cosine	3405	0.0	1.0	1.0	1.0	-1		
3041	cosine	3041	0.0	1.0	1.0	1.0	-1		
2551	cosine	2551	0.0	1.0	1.0	1.0	-1		
12640	cosine	12640	0.0	1.0	1.0	1.0	-1		
4745	cosine	4745	0.0	1.0	1.0	1.0	-1		
10498	cosine	10498	0.0	1.0	1.0	1.0	-1		
11605	cosine	11605	0.0	1.0	1.0	1.0	-1		
8007	cosine	8007	0.0	1.0	1.0	1.0	-1		
13719	cosine	13719	0.0	1.0	1.0	1.0	-1		
12401	cosine	12401	0.0	1.0	1.0	1.0	-1		
13122	cosine	13122	0.0	1.0	1.0	1.0	-1		
2687	cosine	2687	0.0	1.0	1.0	1.0	-1		
8031	cosine	8031	0.0	1.0	1.0	1.0	-1		
5480	cosine	5480	0.0	1.0	1.0	1.0	-1		
10033	cosine	10033	0.0	1.0	1.0	1.0	-1		
1343	cosine	1343	0.0	1.0	1.0	1.0	-1		
4645	cosine	4645	0.0	1.0	1.0	1.0	-1		
6568	cosine	6568	0.0	1.0	1.0	1.0	-1		
1323	cosine	1323	0.0	1.0	1.0	1.0	-1	urine_mass2motif_272.m2m,gnps_motif_14.m2m	
2388	cosine	2388	0.0	1.0	1.0	1.0	-1		
986	cosine	986	0.0	1.0	1.0	1.0	-1		
5967	cosine	5967	0.0	1.0	1.0	1.0	-1		
692	cosine	692	0.0	1.0	1.0	1.0	-1		
11566	cosine	11566	0.0	1.0	1.0	1.0	-1		
9226	cosine	9226	0.0	1.0	1.0	1.0	-1		
13937	cosine	13937	0.0	1.0	1.0	1.0	-1		
6758	cosine	6758	0.0	1.0	1.0	1.0	-1		
10989	cosine	10989	0.0	1.0	1.0	1.0	-1		
9203	cosine	9203	0.0	1.0	1.0	1.0	-1		
7955	cosine	7955	0.0	1.0	1.0	1.0	-1		
8764	cosine	8764	0.0	1.0	1.0	1.0	-1		
263	cosine	263	0.0	1.0	1.0	1.0	-1		
11893	cosine	11893	0.0	1.0	1.0	1.0	-1		
9751	cosine	9751	0.0	1.0	1.0	1.0	-1		
11649	cosine	11649	0.0	1.0	1.0	1.0	-1		
10221	cosine	10221	0.0	1.0	1.0	1.0	-1		
12546	cosine	12546	0.0	1.0	1.0	1.0	-1		
10241	cosine	10241	0.0	1.0	1.0	1.0	-1		
10487	cosine	10487	0.0	1.0	1.0	1.0	-1		
13484	cosine	13484	0.0	1.0	1.0	1.0	-1		
11993	cosine	11993	0.0	1.0	1.0	1.0	-1		
11022	cosine	11022	0.0	1.0	1.0	1.0	-1		
13928	cosine	13928	0.0	1.0	1.0	1.0	-1		
9948	cosine	9948	0.0	1.0	1.0	1.0	-1		
1065	cosine	1065	0.0	1.0	1.0	1.0	-1		
12092	cosine	12092	0.0	1.0	1.0	1.0	-1		
3737	cosine	3737	0.0	1.0	1.0	1.0	-1		
7008	cosine	7008	0.0	1.0	1.0	1.0	-1		
6068	cosine	6068	0.0	1.0	1.0	1.0	-1	urine_mass2motif_208.m2m	
6495	cosine	6495	0.0	1.0	1.0	1.0	-1	urine_mass2motif_208.m2m	
8871	cosine	8871	0.0	1.0	1.0	1.0	-1		
6962	cosine	6962	0.0	1.0	1.0	1.0	-1		
4035	cosine	4035	0.0	1.0	1.0	1.0	-1	gnps_motif_56.m2m	
9707	cosine	9707	0.0	1.0	1.0	1.0	-1		
7121	cosine	7121	0.0	1.0	1.0	1.0	-1		
6968	cosine	6968	0.0	1.0	1.0	1.0	-1		
11277	cosine	11277	0.0	1.0	1.0	1.0	-1		
10207	cosine	10207	0.0	1.0	1.0	1.0	-1		
5554	cosine	5554	0.0	1.0	1.0	1.0	-1		
1820	cosine	1820	0.0	1.0	1.0	1.0	-1	gnps_motif_44.m2m	
13118	cosine	13118	0.0	1.0	1.0	1.0	-1		
478	cosine	478	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
7964	cosine	7964	0.0	1.0	1.0	1.0	-1	gnps_motif_43.m2m	
10201	cosine	10201	0.0	1.0	1.0	1.0	-1		
377	cosine	377	0.0	1.0	1.0	1.0	-1		
247	cosine	247	0.0	1.0	1.0	1.0	-1		
9653	cosine	9653	0.0	1.0	1.0	1.0	-1		
2878	cosine	2878	0.0	1.0	1.0	1.0	-1		
906	cosine	906	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
2392	cosine	2392	0.0	1.0	1.0	1.0	-1		
2818	cosine	2818	0.0	1.0	1.0	1.0	-1		
3658	cosine	3658	0.0	1.0	1.0	1.0	-1		
5146	cosine	5146	0.0	1.0	1.0	1.0	-1		
6077	cosine	6077	0.0	1.0	1.0	1.0	-1		
8669	cosine	8669	0.0	1.0	1.0	1.0	-1		
6790	cosine	6790	0.0	1.0	1.0	1.0	-1		
11074	cosine	11074	0.0	1.0	1.0	1.0	-1	gnps_motif_56.m2m	
13416	cosine	13416	0.0	1.0	1.0	1.0	-1		
13481	cosine	13481	0.0	1.0	1.0	1.0	-1		
12828	cosine	12828	0.0	1.0	1.0	1.0	-1		
12987	cosine	12987	0.0	1.0	1.0	1.0	-1		
3967	cosine	3967	0.0	1.0	1.0	1.0	-1		
2381	cosine	2381	0.0	1.0	1.0	1.0	-1	gnps_motif_44.m2m,mb_motif_9.m2m	
10964	cosine	10964	0.0	1.0	1.0	1.0	-1		
8365	cosine	8365	0.0	1.0	1.0	1.0	-1		
122	cosine	122	0.0	1.0	1.0	1.0	-1		
768	cosine	768	0.0	1.0	1.0	1.0	-1		
286	cosine	286	0.0	1.0	1.0	1.0	-1		
2923	cosine	2923	0.0	1.0	1.0	1.0	-1		
4737	cosine	4737	0.0	1.0	1.0	1.0	-1		
12123	cosine	12123	0.0	1.0	1.0	1.0	-1		
1245	cosine	1245	0.0	1.0	1.0	1.0	-1	gnps_motif_51.m2m	
1757	cosine	1757	0.0	1.0	1.0	1.0	-1		
2349	cosine	2349	0.0	1.0	1.0	1.0	-1		
1600	cosine	1600	0.0	1.0	1.0	1.0	-1		
2294	cosine	2294	0.0	1.0	1.0	1.0	-1		
1984	cosine	1984	0.0	1.0	1.0	1.0	-1		
2469	cosine	2469	0.0	1.0	1.0	1.0	-1		
5626	cosine	5626	0.0	1.0	1.0	1.0	-1		
5978	cosine	5978	0.0	1.0	1.0	1.0	-1		
7155	cosine	7155	0.0	1.0	1.0	1.0	-1		
3122	cosine	3122	0.0	1.0	1.0	1.0	-1		
8916	cosine	8916	0.0	1.0	1.0	1.0	-1		
9509	cosine	9509	0.0	1.0	1.0	1.0	-1		
10314	cosine	10314	0.0	1.0	1.0	1.0	-1		
9330	cosine	9330	0.0	1.0	1.0	1.0	-1		
5253	cosine	5253	0.0	1.0	1.0	1.0	-1		
12954	cosine	12954	0.0	1.0	1.0	1.0	-1		
11943	cosine	11943	0.0	1.0	1.0	1.0	-1		
13107	cosine	13107	0.0	1.0	1.0	1.0	-1		
14745	cosine	14745	0.0	1.0	1.0	1.0	-1		
11537	cosine	11537	0.0	1.0	1.0	1.0	-1		
11818	cosine	11818	0.0	1.0	1.0	1.0	-1		
9370	cosine	9370	0.0	1.0	1.0	1.0	-1		
9720	cosine	9720	0.0	1.0	1.0	1.0	-1		
